doi,clientId,publicationYear,resourceType,title,publisher,isPublisher,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi
10.6084/m9.figshare.c.6594527.v1,figshare.ars,2024,article,Psychometric evaluation of the WHODAS 2.0 and prevalence of disability in a Swedish general population,figshare,0,1,0,1,0
10.6084/m9.figshare.26583813,figshare.ars,2024,article-journal,Additional file 1 of Projecting the development of antimicrobial resistance in Neisseria gonorrhoeae from antimicrobial surveillance data: a mathematical modelling study,figshare,0,1,0,1,0
10.6084/m9.figshare.26583813.v1,figshare.ars,2024,article-journal,Additional file 1 of Projecting the development of antimicrobial resistance in Neisseria gonorrhoeae from antimicrobial surveillance data: a mathematical modelling study,figshare,0,1,0,1,0
10.6084/m9.figshare.26583816,figshare.ars,2024,article-journal,Additional file 2 of Projecting the development of antimicrobial resistance in Neisseria gonorrhoeae from antimicrobial surveillance data: a mathematical modelling study,figshare,0,1,0,1,0
10.6084/m9.figshare.26583816.v1,figshare.ars,2024,article-journal,Additional file 2 of Projecting the development of antimicrobial resistance in Neisseria gonorrhoeae from antimicrobial surveillance data: a mathematical modelling study,figshare,0,1,0,1,0
10.6084/m9.figshare.26583819,figshare.ars,2024,article-journal,Additional file 3 of Projecting the development of antimicrobial resistance in Neisseria gonorrhoeae from antimicrobial surveillance data: a mathematical modelling study,figshare,0,1,0,1,0
10.6084/m9.figshare.26583819.v1,figshare.ars,2024,article-journal,Additional file 3 of Projecting the development of antimicrobial resistance in Neisseria gonorrhoeae from antimicrobial surveillance data: a mathematical modelling study,figshare,0,1,0,1,0
10.6084/m9.figshare.26583822,figshare.ars,2024,article-journal,Additional file 4 of Projecting the development of antimicrobial resistance in Neisseria gonorrhoeae from antimicrobial surveillance data: a mathematical modelling study,figshare,0,1,0,1,0
10.6084/m9.figshare.26583822.v1,figshare.ars,2024,article-journal,Additional file 4 of Projecting the development of antimicrobial resistance in Neisseria gonorrhoeae from antimicrobial surveillance data: a mathematical modelling study,figshare,0,1,0,1,0
10.6084/m9.figshare.26583825,figshare.ars,2024,article-journal,Additional file 5 of Projecting the development of antimicrobial resistance in Neisseria gonorrhoeae from antimicrobial surveillance data: a mathematical modelling study,figshare,0,1,0,1,0
10.6084/m9.figshare.26583825.v1,figshare.ars,2024,article-journal,Additional file 5 of Projecting the development of antimicrobial resistance in Neisseria gonorrhoeae from antimicrobial surveillance data: a mathematical modelling study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6610196,figshare.ars,2024,article,Projecting the development of antimicrobial resistance in Neisseria gonorrhoeae from antimicrobial surveillance data: a mathematical modelling study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6610196.v1,figshare.ars,2024,article,Projecting the development of antimicrobial resistance in Neisseria gonorrhoeae from antimicrobial surveillance data: a mathematical modelling study,figshare,0,1,0,1,0
10.6084/m9.figshare.26586693,figshare.ars,2024,dataset,Additional file 1 of Interdisciplinary sport injury research and the integration of qualitative and quantitative data,figshare,0,1,0,1,0
10.6084/m9.figshare.26586693.v1,figshare.ars,2024,dataset,Additional file 1 of Interdisciplinary sport injury research and the integration of qualitative and quantitative data,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6629359,figshare.ars,2024,article,Interdisciplinary sport injury research and the integration of qualitative and quantitative data,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6629359.v1,figshare.ars,2024,article,Interdisciplinary sport injury research and the integration of qualitative and quantitative data,figshare,0,1,0,1,0
10.6084/m9.figshare.26595593,figshare.ars,2024,article-journal,"Additional file 1 of Epidemiology, validation, and clinical characteristics of inflammatory bowel disease: the ABIS birth cohort study",figshare,0,1,0,1,0
10.6084/m9.figshare.26595593.v1,figshare.ars,2024,article-journal,"Additional file 1 of Epidemiology, validation, and clinical characteristics of inflammatory bowel disease: the ABIS birth cohort study",figshare,0,1,0,1,0
10.6084/m9.figshare.c.6688084,figshare.ars,2024,article,"Epidemiology, validation, and clinical characteristics of inflammatory bowel disease: the ABIS birth cohort study",figshare,0,1,0,1,0
10.6084/m9.figshare.c.6688084.v1,figshare.ars,2024,article,"Epidemiology, validation, and clinical characteristics of inflammatory bowel disease: the ABIS birth cohort study",figshare,0,1,0,1,0
10.6084/m9.figshare.26596460,figshare.ars,2024,graphic,"Additional file 1 of kboolnet: a toolkit for the verification, validation, and visualization of reaction-contingency (rxncon) models",figshare,0,1,0,1,0
10.6084/m9.figshare.26596460.v1,figshare.ars,2024,graphic,"Additional file 1 of kboolnet: a toolkit for the verification, validation, and visualization of reaction-contingency (rxncon) models",figshare,0,1,0,1,0
10.6084/m9.figshare.c.6692872,figshare.ars,2024,article,"kboolnet: a toolkit for the verification, validation, and visualization of reaction-contingency (rxncon) models",figshare,0,1,0,1,0
10.6084/m9.figshare.c.6692872.v1,figshare.ars,2024,article,"kboolnet: a toolkit for the verification, validation, and visualization of reaction-contingency (rxncon) models",figshare,0,1,0,1,0
10.6084/m9.figshare.26599957,figshare.ars,2024,article-journal,Additional file 1 of Real-world evidence in achondroplasia: considerations for a standardized data set,figshare,0,1,0,1,0
10.6084/m9.figshare.26599957.v1,figshare.ars,2024,article-journal,Additional file 1 of Real-world evidence in achondroplasia: considerations for a standardized data set,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6714553,figshare.ars,2024,article,Real-world evidence in achondroplasia: considerations for a standardized data set,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6714553.v1,figshare.ars,2024,article,Real-world evidence in achondroplasia: considerations for a standardized data set,figshare,0,1,0,1,0
10.6084/m9.figshare.26611244,figshare.ars,2024,article-journal,"Additional file 1 of Self-reported symptoms in Swedish hairdressers and association with exposure to volatile organic compounds (VOCs), including aldehydes",figshare,0,1,0,1,0
10.6084/m9.figshare.26611244.v1,figshare.ars,2024,article-journal,"Additional file 1 of Self-reported symptoms in Swedish hairdressers and association with exposure to volatile organic compounds (VOCs), including aldehydes",figshare,0,1,0,1,0
10.6084/m9.figshare.c.6796716,figshare.ars,2024,article,"Self-reported symptoms in Swedish hairdressers and association with exposure to volatile organic compounds (VOCs), including aldehydes",figshare,0,1,0,1,0
10.6084/m9.figshare.c.6796716.v1,figshare.ars,2024,article,"Self-reported symptoms in Swedish hairdressers and association with exposure to volatile organic compounds (VOCs), including aldehydes",figshare,0,1,0,1,0
10.6084/m9.figshare.26616685,figshare.ars,2024,article-journal,Additional file 1 of Inhibition of COX-2 signaling favors E. coli during urinary tract infection,figshare,0,1,0,1,0
10.6084/m9.figshare.26616685.v1,figshare.ars,2024,article-journal,Additional file 1 of Inhibition of COX-2 signaling favors E. coli during urinary tract infection,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6830306,figshare.ars,2024,article,Inhibition of COX-2 signaling favors E. coli during urinary tract infection,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6830306.v1,figshare.ars,2024,article,Inhibition of COX-2 signaling favors E. coli during urinary tract infection,figshare,0,1,0,1,0
10.6084/m9.figshare.26630824,figshare.ars,2024,article-journal,Additional file 1 of Study protocol for a randomized controlled trial with rituximab for psychotic disorder in adults (RCT-Rits),figshare,0,1,0,1,0
10.6084/m9.figshare.26630824.v1,figshare.ars,2024,article-journal,Additional file 1 of Study protocol for a randomized controlled trial with rituximab for psychotic disorder in adults (RCT-Rits),figshare,0,1,0,1,0
10.6084/m9.figshare.26630827.v1,figshare.ars,2024,article-journal,Additional file 2 of Study protocol for a randomized controlled trial with rituximab for psychotic disorder in adults (RCT-Rits),figshare,0,1,0,1,0
10.6084/m9.figshare.26630827,figshare.ars,2024,article-journal,Additional file 2 of Study protocol for a randomized controlled trial with rituximab for psychotic disorder in adults (RCT-Rits),figshare,0,1,0,1,0
10.6084/m9.figshare.26630830,figshare.ars,2024,article-journal,Additional file 3 of Study protocol for a randomized controlled trial with rituximab for psychotic disorder in adults (RCT-Rits),figshare,0,1,0,1,0
10.6084/m9.figshare.26630830.v1,figshare.ars,2024,article-journal,Additional file 3 of Study protocol for a randomized controlled trial with rituximab for psychotic disorder in adults (RCT-Rits),figshare,0,1,0,1,0
10.6084/m9.figshare.26630833,figshare.ars,2024,article-journal,Additional file 4 of Study protocol for a randomized controlled trial with rituximab for psychotic disorder in adults (RCT-Rits),figshare,0,1,0,1,0
10.6084/m9.figshare.26630833.v1,figshare.ars,2024,article-journal,Additional file 4 of Study protocol for a randomized controlled trial with rituximab for psychotic disorder in adults (RCT-Rits),figshare,0,1,0,1,0
10.6084/m9.figshare.c.6894385,figshare.ars,2024,article,Study protocol for a randomized controlled trial with rituximab for psychotic disorder in adults (RCT-Rits),figshare,0,1,0,1,0
10.6084/m9.figshare.c.6894385.v1,figshare.ars,2024,article,Study protocol for a randomized controlled trial with rituximab for psychotic disorder in adults (RCT-Rits),figshare,0,1,0,1,0
10.6084/m9.figshare.24590417,figshare.ars,2024,article-journal,Additional file 2 of Psychiatric comorbidities in women with cardiometabolic conditions with and without ADHD: a population-based study,figshare,0,1,0,1,0
10.6084/m9.figshare.24590417.v1,figshare.ars,2024,article-journal,Additional file 2 of Psychiatric comorbidities in women with cardiometabolic conditions with and without ADHD: a population-based study,figshare,0,1,0,1,0
10.6084/m9.figshare.26642461,figshare.ars,2024,article-journal,Additional file 3 of Psychiatric comorbidities in women with cardiometabolic conditions with and without ADHD: a population-based study,figshare,0,1,0,1,0
10.6084/m9.figshare.26642461.v1,figshare.ars,2024,article-journal,Additional file 3 of Psychiatric comorbidities in women with cardiometabolic conditions with and without ADHD: a population-based study,figshare,0,1,0,1,0
10.6084/m9.figshare.26642464,figshare.ars,2024,article-journal,Additional file 4 of Psychiatric comorbidities in women with cardiometabolic conditions with and without ADHD: a population-based study,figshare,0,1,0,1,0
10.6084/m9.figshare.26642464.v1,figshare.ars,2024,article-journal,Additional file 4 of Psychiatric comorbidities in women with cardiometabolic conditions with and without ADHD: a population-based study,figshare,0,1,0,1,0
10.6084/m9.figshare.26643772,figshare.ars,2024,article-journal,Additional file 1 of Attention-deficit/hyperactivity disorder symptoms and subsequent cardiometabolic disorders in adults: investigating underlying mechanisms using a longitudinal twin study,figshare,0,1,0,1,0
10.6084/m9.figshare.26643772.v1,figshare.ars,2024,article-journal,Additional file 1 of Attention-deficit/hyperactivity disorder symptoms and subsequent cardiometabolic disorders in adults: investigating underlying mechanisms using a longitudinal twin study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6945568,figshare.ars,2024,article,Attention-deficit/hyperactivity disorder symptoms and subsequent cardiometabolic disorders in adults: investigating underlying mechanisms using a longitudinal twin study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6945568.v1,figshare.ars,2024,article,Attention-deficit/hyperactivity disorder symptoms and subsequent cardiometabolic disorders in adults: investigating underlying mechanisms using a longitudinal twin study,figshare,0,1,0,1,0
10.6084/m9.figshare.24670313,figshare.ars,2024,dataset,Additional file 2 of Cisplatin exposure alters tRNA-derived small RNAs but does not affect epimutations in C. elegans,figshare,0,1,0,1,0
10.6084/m9.figshare.24670313.v1,figshare.ars,2024,dataset,Additional file 2 of Cisplatin exposure alters tRNA-derived small RNAs but does not affect epimutations in C. elegans,figshare,0,1,0,1,0
10.6084/m9.figshare.26646942,figshare.ars,2024,dataset,Additional file 3 of Cisplatin exposure alters tRNA-derived small RNAs but does not affect epimutations in C. elegans,figshare,0,1,0,1,0
10.6084/m9.figshare.26646942.v1,figshare.ars,2024,dataset,Additional file 3 of Cisplatin exposure alters tRNA-derived small RNAs but does not affect epimutations in C. elegans,figshare,0,1,0,1,0
10.6084/m9.figshare.26646945,figshare.ars,2024,dataset,Additional file 4 of Cisplatin exposure alters tRNA-derived small RNAs but does not affect epimutations in C. elegans,figshare,0,1,0,1,0
10.6084/m9.figshare.26646945.v1,figshare.ars,2024,dataset,Additional file 4 of Cisplatin exposure alters tRNA-derived small RNAs but does not affect epimutations in C. elegans,figshare,0,1,0,1,0
10.6084/m9.figshare.26646948,figshare.ars,2024,dataset,Additional file 5 of Cisplatin exposure alters tRNA-derived small RNAs but does not affect epimutations in C. elegans,figshare,0,1,0,1,0
10.6084/m9.figshare.26646948.v1,figshare.ars,2024,dataset,Additional file 5 of Cisplatin exposure alters tRNA-derived small RNAs but does not affect epimutations in C. elegans,figshare,0,1,0,1,0
10.6084/m9.figshare.26646951,figshare.ars,2024,article-journal,Additional file 6 of Cisplatin exposure alters tRNA-derived small RNAs but does not affect epimutations in C. elegans,figshare,0,1,0,1,0
10.6084/m9.figshare.26646951.v1,figshare.ars,2024,article-journal,Additional file 6 of Cisplatin exposure alters tRNA-derived small RNAs but does not affect epimutations in C. elegans,figshare,0,1,0,1,0
10.6084/m9.figshare.26646954,figshare.ars,2024,article-journal,Additional file 7 of Cisplatin exposure alters tRNA-derived small RNAs but does not affect epimutations in C. elegans,figshare,0,1,0,1,0
10.6084/m9.figshare.26646954.v1,figshare.ars,2024,article-journal,Additional file 7 of Cisplatin exposure alters tRNA-derived small RNAs but does not affect epimutations in C. elegans,figshare,0,1,0,1,0
10.6084/m9.figshare.26646957,figshare.ars,2024,dataset,Additional file 8 of Cisplatin exposure alters tRNA-derived small RNAs but does not affect epimutations in C. elegans,figshare,0,1,0,1,0
10.6084/m9.figshare.26646957.v1,figshare.ars,2024,dataset,Additional file 8 of Cisplatin exposure alters tRNA-derived small RNAs but does not affect epimutations in C. elegans,figshare,0,1,0,1,0
10.6084/m9.figshare.26646960,figshare.ars,2024,dataset,Additional file 9 of Cisplatin exposure alters tRNA-derived small RNAs but does not affect epimutations in C. elegans,figshare,0,1,0,1,0
